date,road,fixed_corridor,observation_time,time_block,day,weather,temperature,rain_chance,traffic_level,traffic_score,traffic_pattern,congestion_location,day_encoded,traffic_pattern_encoded,traffic_level_encoded,congestion_location_encoded
2026-08-30,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 20:19:00,2026-08-19 20:00:00,Wednesday,cloudy,26.0,0.15,medium,2,G/Y,road segment,2,3,1.0,1
2026-08-12,ikorodu road,unknown,2026-08-19 11:18:00,2026-08-19 11:00:00,Friday,cloudy,26.5,0.17,low,1,G/Y,none evident,4,3,0.0,0
2026-08-05,apapa-oshodi expressway,mile2-oshodi,2026-08-19 19:32:00,2026-08-19 19:00:00,Wednesday,cloudy,27.9,0.16,high,3,Y/R,mixed,2,5,2.0,3
2026-09-04,lagos-badagry expressway,mile2-festac,2026-08-19 21:22:00,2026-08-19 21:00:00,Monday,cloudy,25.3,0.23,low,1,G/Y,road segment,0,3,0.0,1
2026-09-02,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 18:21:00,2026-08-19 18:00:00,Saturday,heavy rain,22.9,0.7,high,3,R,mixed,5,2,2.0,3
2026-09-02,ikorodu road,unknown,2026-08-19 13:20:00,2026-08-19 13:00:00,Sunday,mostly cloudy,26.0,0.12,medium,2,Y/R,junction,6,5,1.0,2
2026-08-07,lagos-badagry expressway,mile2-festac,2026-08-19 20:31:00,2026-08-19 20:00:00,Sunday,partly sunny,25.4,0.13,medium,2,G/Y/R,mixed,6,6,1.0,3
2026-08-26,third mainland bridge,oworonshole-adekunle,2026-08-19 19:49:00,2026-08-19 19:00:00,Tuesday,mostly cloudy,24.2,0.19,high,3,G/Y/R,junction,1,6,2.0,2
2026-08-07,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 13:14:00,2026-08-19 13:00:00,Tuesday,heavy rain,24.3,0.62,medium,2,Y,road segment,1,1,1.0,1
2026-08-13,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 06:42:00,2026-08-19 06:00:00,Friday,heavy rain,24.2,0.68,low,1,G/R,none evident,4,4,0.0,0
2026-08-28,lagos-ibadan expressway,ojota-berger,2026-08-19 12:19:00,2026-08-19 12:00:00,Monday,cloudy,27.0,0.13,low,1,G/R,road segment,0,4,0.0,1
2026-08-18,lagos-ibadan expressway,ojota-berger,2026-08-19 18:49:00,2026-08-19 18:00:00,Saturday,light rain,26.0,0.23,high,3,G/Y/R,junction,5,6,2.0,2
2026-08-18,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 08:27:00,2026-08-19 08:00:00,Monday,heavy rain,23.8,0.59,medium,2,G/Y/R,road segment,0,6,1.0,1
2026-08-31,funsho williams avenue,unknown,2026-08-19 13:34:00,2026-08-19 13:00:00,Friday,heavy rain,23.8,0.74,low,1,G/Y,none evident,4,3,0.0,0
2026-08-23,lagos-ibadan expressway,ojota-berger,2026-08-19 14:43:00,2026-08-19 14:00:00,Saturday,partly sunny,28.6,0.14,low,1,G,road segment,5,0,0.0,1
2026-08-04,apapa-oshodi expressway,mile2-oshodi,2026-08-19 06:36:00,2026-08-19 06:00:00,Tuesday,heavy rain,24.5,0.57,low,1,G,none evident,1,0,0.0,0
2026-08-25,lagos-badagry expressway,mile2-festac,2026-08-19 10:07:00,2026-08-19 10:00:00,Sunday,light rain,25.3,0.22,low,1,G/Y,none evident,6,3,0.0,0
2026-08-14,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 09:26:00,2026-08-19 09:00:00,Monday,light rain,25.2,0.36,high,3,Y/R,mixed,0,5,2.0,3
2026-09-15,third mainland bridge,oworonshole-adekunle,2026-08-19 17:47:00,2026-08-19 17:00:00,Monday,mostly cloudy,24.6,0.17,high,3,G/Y/R,mixed,0,6,2.0,3
2026-08-10,third mainland bridge,oworonshole-adekunle,2026-08-19 16:03:00,2026-08-19 16:00:00,Saturday,mostly cloudy,26.5,0.15,high,3,Y/R,junction,5,5,2.0,2
2026-08-14,third mainland bridge,oworonshole-adekunle,2026-08-19 09:10:00,2026-08-19 09:00:00,Sunday,heavy rain,23.3,0.57,medium,2,Y/R,road segment,6,5,1.0,1
2026-08-08,ikorodu road,unknown,2026-08-19 13:32:00,2026-08-19 13:00:00,Thursday,partly sunny,28.7,0.06,medium,2,Y/R,road segment,3,5,1.0,1
2026-08-03,lagos-badagry expressway,mile2-festac,2026-08-19 18:19:00,2026-08-19 18:00:00,Sunday,heavy rain,23.6,0.7,high,3,R,road segment,6,2,2.0,1
2026-08-07,lagos-ibadan expressway,ojota-berger,2026-08-19 16:26:00,2026-08-19 16:00:00,Friday,cloudy,26.5,0.13,high,3,R,junction,4,2,2.0,2
2026-08-27,ikorodu road,unknown,2026-08-19 14:43:00,2026-08-19 14:00:00,Friday,light rain,24.9,0.37,medium,2,Y/R,junction,4,5,1.0,2
2026-08-27,ikorodu road,unknown,2026-08-19 16:14:00,2026-08-19 16:00:00,Saturday,light rain,25.0,0.27,high,3,G/Y/R,mixed,5,6,2.0,3
2026-08-23,lagos-badagry expressway,mile2-festac,2026-08-19 06:20:00,2026-08-19 06:00:00,Sunday,partly sunny,27.8,0.1,low,1,G/R,road segment,6,4,0.0,1
2026-09-10,lagos-ibadan expressway,ojota-berger,2026-08-19 14:03:00,2026-08-19 14:00:00,Thursday,mostly cloudy,25.6,0.17,medium,2,G/Y,junction,3,3,1.0,2
2026-08-16,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 12:52:00,2026-08-19 12:00:00,Sunday,heavy rain,23.9,0.76,low,1,G,road segment,6,0,0.0,1
2026-08-06,third mainland bridge,oworonshole-adekunle,2026-08-19 12:55:00,2026-08-19 12:00:00,Wednesday,heavy rain,22.9,0.78,medium,2,G/Y/R,junction,2,6,1.0,2
2026-08-06,ikorodu road,unknown,2026-08-19 17:08:00,2026-08-19 17:00:00,Wednesday,cloudy,27.4,0.12,high,3,Y/R,junction,2,5,2.0,2
2026-08-06,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 15:33:00,2026-08-19 15:00:00,Friday,light rain,25.3,0.22,medium,2,G/Y/R,junction,4,6,1.0,2
2026-08-10,apapa-oshodi expressway,mile2-oshodi,2026-08-19 20:55:00,2026-08-19 20:00:00,Sunday,mostly cloudy,24.4,0.14,medium,2,G/Y/R,road segment,6,6,1.0,1
2026-08-22,apapa-oshodi expressway,mile2-oshodi,2026-08-19 17:58:00,2026-08-19 17:00:00,Friday,heavy rain,24.1,0.57,high,3,R,junction,4,2,2.0,2
2026-08-31,apapa-oshodi expressway,mile2-oshodi,2026-08-19 08:31:00,2026-08-19 08:00:00,Sunday,partly sunny,27.2,0.06,medium,2,Y,mixed,6,1,1.0,3
2026-08-25,third mainland bridge,oworonshole-adekunle,2026-08-19 19:42:00,2026-08-19 19:00:00,Friday,cloudy,25.0,0.18,high,3,Y/R,mixed,4,5,2.0,3
2026-09-11,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 16:10:00,2026-08-19 16:00:00,Sunday,heavy rain,22.3,0.72,high,3,R,road segment,6,2,2.0,1
2026-08-11,ikorodu road,unknown,2026-08-19 12:22:00,2026-08-19 12:00:00,Thursday,heavy rain,23.9,0.85,low,1,G/R,none evident,3,4,0.0,0
2026-08-05,funsho williams avenue,unknown,2026-08-19 16:37:00,2026-08-19 16:00:00,Saturday,light rain,24.2,0.31,high,3,Y/R,mixed,5,5,2.0,3
2026-08-07,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 06:55:00,2026-08-19 06:00:00,Wednesday,partly sunny,27.9,0.1,low,1,G/Y,none evident,2,3,0.0,0
2026-08-25,ikorodu road,unknown,2026-08-19 08:43:00,2026-08-19 08:00:00,Saturday,cloudy,25.3,0.13,medium,2,Y/R,road segment,5,5,1.0,1
2026-09-13,lagos-badagry expressway,mile2-festac,2026-08-19 20:24:00,2026-08-19 20:00:00,Sunday,light rain,23.5,0.3,medium,2,Y/R,road segment,6,5,1.0,1
2026-08-19,lagos-ibadan expressway,ojota-berger,2026-08-19 09:25:00,2026-08-19 09:00:00,Tuesday,heavy rain,23.8,0.6,high,3,R,mixed,1,2,2.0,3
2026-09-14,lagos-ibadan expressway,ojota-berger,2026-08-19 11:02:00,2026-08-19 11:00:00,Tuesday,mostly cloudy,26.8,0.13,low,1,G/R,road segment,1,4,0.0,1
2026-08-28,ikorodu road,unknown,2026-08-19 11:58:00,2026-08-19 11:00:00,Thursday,partly sunny,26.2,0.15,low,1,G/R,none evident,3,4,0.0,0
2026-08-01,ikorodu road,unknown,2026-08-19 17:01:00,2026-08-19 17:00:00,Thursday,partly sunny,28.5,0.15,high,3,R,mixed,3,2,2.0,3
2026-08-10,ikorodu road,unknown,2026-08-19 08:43:00,2026-08-19 08:00:00,Thursday,heavy rain,23.7,0.6,medium,2,Y/R,junction,3,5,1.0,2
2026-08-27,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 17:41:00,2026-08-19 17:00:00,Saturday,partly sunny,28.0,0.07,high,3,Y/R,road segment,5,5,2.0,1
2026-08-25,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 08:56:00,2026-08-19 08:00:00,Thursday,cloudy,27.7,0.17,medium,2,Y/R,junction,3,5,1.0,2
2026-08-09,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 15:15:00,2026-08-19 15:00:00,Wednesday,cloudy,28.0,0.21,medium,2,G/Y,mixed,2,3,1.0,3
2026-08-06,funsho williams avenue,unknown,2026-08-19 16:50:00,2026-08-19 16:00:00,Thursday,mostly cloudy,26.5,0.12,medium,2,Y/R,road segment,3,5,1.0,1
2026-09-04,apapa-oshodi expressway,mile2-oshodi,2026-08-19 17:40:00,2026-08-19 17:00:00,Tuesday,partly sunny,28.7,0.14,high,3,Y/R,junction,1,5,2.0,2
2026-08-20,apapa-oshodi expressway,mile2-oshodi,2026-08-19 12:14:00,2026-08-19 12:00:00,Tuesday,partly sunny,27.7,0.06,medium,2,G/Y/R,road segment,1,6,1.0,1
2026-09-12,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 20:27:00,2026-08-19 20:00:00,Wednesday,heavy rain,24.4,0.53,medium,2,Y/R,junction,2,5,1.0,2
2026-09-11,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 13:27:00,2026-08-19 13:00:00,Saturday,light rain,25.5,0.27,medium,2,G/Y/R,road segment,5,6,1.0,1
2026-08-14,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 15:20:00,2026-08-19 15:00:00,Sunday,heavy rain,22.9,0.66,medium,2,Y/R,road segment,6,5,1.0,1
2026-08-04,apapa-oshodi expressway,mile2-oshodi,2026-08-19 20:00:00,2026-08-19 20:00:00,Friday,mostly cloudy,25.2,0.11,medium,2,G/Y/R,road segment,4,6,1.0,1
2026-09-14,lagos-ibadan expressway,ojota-berger,2026-08-19 14:07:00,2026-08-19 14:00:00,Monday,mostly cloudy,24.0,0.18,medium,2,Y/R,junction,0,5,1.0,2
2026-08-09,lagos-ibadan expressway,ojota-berger,2026-08-19 17:19:00,2026-08-19 17:00:00,Thursday,cloudy,27.3,0.17,high,3,G/Y/R,junction,3,6,2.0,2
2026-08-15,ikorodu road,unknown,2026-08-19 22:34:00,2026-08-19 22:00:00,Wednesday,cloudy,27.2,0.19,low,1,G/Y,road segment,2,3,0.0,1
2026-08-11,funsho williams avenue,unknown,2026-08-19 12:06:00,2026-08-19 12:00:00,Sunday,cloudy,25.8,0.14,low,1,G/R,none evident,6,4,0.0,0
2026-09-04,lagos-badagry expressway,mile2-festac,2026-08-19 12:08:00,2026-08-19 12:00:00,Thursday,cloudy,25.8,0.2,medium,2,Y,mixed,3,1,1.0,3
2026-09-07,lagos-ibadan expressway,ojota-berger,2026-08-19 06:45:00,2026-08-19 06:00:00,Saturday,light rain,25.8,0.36,low,1,G/R,road segment,5,4,0.0,1
2026-09-12,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 11:04:00,2026-08-19 11:00:00,Saturday,heavy rain,23.8,0.65,low,1,G/Y,none evident,5,3,0.0,0
2026-08-22,apapa-oshodi expressway,mile2-oshodi,2026-08-19 06:27:00,2026-08-19 06:00:00,Monday,mostly cloudy,24.9,0.1,low,1,G/R,none evident,0,4,0.0,0
2026-08-28,third mainland bridge,oworonshole-adekunle,2026-08-19 08:26:00,2026-08-19 08:00:00,Monday,mostly cloudy,26.0,0.1,high,3,Y/R,junction,0,5,2.0,2
2026-09-04,apapa-oshodi expressway,mile2-oshodi,2026-08-19 17:17:00,2026-08-19 17:00:00,Saturday,heavy rain,22.4,0.7,high,3,R,road segment,5,2,2.0,1
2026-09-14,apapa-oshodi expressway,mile2-oshodi,2026-08-19 12:20:00,2026-08-19 12:00:00,Friday,partly sunny,25.5,0.09,low,1,G,none evident,4,0,0.0,0
2026-08-24,funsho williams avenue,unknown,2026-08-19 06:57:00,2026-08-19 06:00:00,Friday,heavy rain,23.7,0.83,low,1,G,none evident,4,0,0.0,0
2026-08-12,third mainland bridge,oworonshole-adekunle,2026-08-19 15:48:00,2026-08-19 15:00:00,Thursday,cloudy,26.1,0.13,medium,2,Y,junction,3,1,1.0,2
2026-08-10,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 18:16:00,2026-08-19 18:00:00,Sunday,cloudy,26.6,0.21,high,3,R,junction,6,2,2.0,2
2026-08-15,apapa-oshodi expressway,mile2-oshodi,2026-08-19 09:27:00,2026-08-19 09:00:00,Monday,light rain,24.4,0.26,medium,2,Y/R,road segment,0,5,1.0,1
2026-08-06,funsho williams avenue,unknown,2026-08-19 21:49:00,2026-08-19 21:00:00,Monday,partly sunny,28.0,0.13,low,1,G/R,none evident,0,4,0.0,0
2026-08-19,lagos-badagry expressway,mile2-festac,2026-08-19 14:12:00,2026-08-19 14:00:00,Monday,heavy rain,23.1,0.79,medium,2,Y/R,road segment,0,5,1.0,1
2026-08-24,third mainland bridge,oworonshole-adekunle,2026-08-19 10:09:00,2026-08-19 10:00:00,Sunday,cloudy,26.8,0.23,low,1,G/R,road segment,6,4,0.0,1
2026-09-08,ikorodu road,unknown,2026-08-19 10:48:00,2026-08-19 10:00:00,Thursday,light rain,23.9,0.31,low,1,G/Y,none evident,3,3,0.0,0
2026-08-16,apapa-oshodi expressway,mile2-oshodi,2026-08-19 09:06:00,2026-08-19 09:00:00,Wednesday,partly sunny,27.8,0.07,high,3,Y/R,mixed,2,5,2.0,3
2026-09-04,third mainland bridge,oworonshole-adekunle,2026-08-19 20:10:00,2026-08-19 20:00:00,Monday,cloudy,27.0,0.11,medium,2,Y/R,road segment,0,5,1.0,1
2026-08-30,lagos-ibadan expressway,ojota-berger,2026-08-19 09:33:00,2026-08-19 09:00:00,Tuesday,mostly cloudy,25.9,0.13,high,3,Y/R,mixed,1,5,2.0,3
2026-08-21,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 11:55:00,2026-08-19 11:00:00,Friday,partly sunny,25.8,0.08,low,1,G,road segment,4,0,0.0,1
2026-09-01,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 20:15:00,2026-08-19 20:00:00,Sunday,heavy rain,22.6,0.67,low,1,G/Y,road segment,6,3,0.0,1
2026-09-12,lagos-ibadan expressway,ojota-berger,2026-08-19 16:13:00,2026-08-19 16:00:00,Sunday,mostly cloudy,24.3,0.18,medium,2,Y/R,road segment,6,5,1.0,1
2026-08-11,third mainland bridge,oworonshole-adekunle,2026-08-19 11:36:00,2026-08-19 11:00:00,Tuesday,mostly cloudy,24.1,0.17,low,1,G/Y,road segment,1,3,0.0,1
2026-08-03,apapa-oshodi expressway,mile2-oshodi,2026-08-19 20:55:00,2026-08-19 20:00:00,Friday,partly sunny,27.3,0.07,low,1,G/R,road segment,4,4,0.0,1
2026-09-07,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 15:11:00,2026-08-19 15:00:00,Friday,cloudy,25.1,0.2,medium,2,G/Y,road segment,4,3,1.0,1
2026-09-12,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 08:55:00,2026-08-19 08:00:00,Tuesday,mostly cloudy,24.5,0.12,high,3,R,road segment,1,2,2.0,1
2026-08-26,apapa-oshodi expressway,mile2-oshodi,2026-08-19 16:53:00,2026-08-19 16:00:00,Monday,heavy rain,22.5,0.78,medium,2,Y,road segment,0,1,1.0,1
2026-09-13,third mainland bridge,oworonshole-adekunle,2026-08-19 19:06:00,2026-08-19 19:00:00,Tuesday,light rain,25.7,0.33,high,3,Y/R,junction,1,5,2.0,2
2026-08-28,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 17:55:00,2026-08-19 17:00:00,Tuesday,heavy rain,23.3,0.51,high,3,G/Y/R,junction,1,6,2.0,2
2026-08-01,ikorodu road,unknown,2026-08-19 21:07:00,2026-08-19 21:00:00,Tuesday,cloudy,26.0,0.16,low,1,G/R,none evident,1,4,0.0,0
2026-09-06,funsho williams avenue,unknown,2026-08-19 17:41:00,2026-08-19 17:00:00,Sunday,mostly cloudy,25.9,0.12,high,3,Y/R,junction,6,5,2.0,2
2026-08-13,funsho williams avenue,unknown,2026-08-19 13:55:00,2026-08-19 13:00:00,Sunday,light rain,25.0,0.37,low,1,G,road segment,6,0,0.0,1
2026-08-14,third mainland bridge,oworonshole-adekunle,2026-08-19 08:09:00,2026-08-19 08:00:00,Monday,light rain,25.9,0.28,medium,2,Y,mixed,0,1,1.0,3
2026-08-19,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 11:49:00,2026-08-19 11:00:00,Monday,cloudy,27.4,0.23,low,1,G/R,none evident,0,4,0.0,0
2026-08-24,lagos-badagry expressway,mile2-festac,2026-08-19 22:10:00,2026-08-19 22:00:00,Sunday,cloudy,26.4,0.11,low,1,G/R,road segment,6,4,0.0,1
2026-08-12,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 16:02:00,2026-08-19 16:00:00,Friday,mostly cloudy,24.9,0.12,high,3,G/Y/R,junction,4,6,2.0,2
2026-08-14,third mainland bridge,oworonshole-adekunle,2026-08-19 12:13:00,2026-08-19 12:00:00,Tuesday,partly sunny,26.8,0.09,low,1,G/Y,none evident,1,3,0.0,0
2026-08-08,lagos-ibadan expressway,ojota-berger,2026-08-19 19:00:00,2026-08-19 19:00:00,Saturday,cloudy,25.3,0.24,medium,2,Y,road segment,5,1,1.0,1
2026-08-24,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 09:27:00,2026-08-19 09:00:00,Friday,mostly cloudy,26.2,0.13,high,3,R,junction,4,2,2.0,2
2026-08-15,ikorodu road,unknown,2026-08-19 09:03:00,2026-08-19 09:00:00,Monday,cloudy,27.0,0.19,medium,2,G/Y/R,mixed,0,6,1.0,3
2026-08-02,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 20:11:00,2026-08-19 20:00:00,Sunday,partly sunny,25.1,0.15,low,1,G/Y,none evident,6,3,0.0,0
2026-09-01,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 14:24:00,2026-08-19 14:00:00,Wednesday,partly sunny,25.0,0.11,low,1,G/R,none evident,2,4,0.0,0
2026-09-04,lagos-ibadan expressway,ojota-berger,2026-08-19 19:45:00,2026-08-19 19:00:00,Friday,light rain,23.8,0.25,high,3,G/Y/R,mixed,4,6,2.0,3
2026-08-22,lagos-ibadan expressway,ojota-berger,2026-08-19 14:27:00,2026-08-19 14:00:00,Wednesday,cloudy,25.8,0.2,low,1,G/Y,none evident,2,3,0.0,0
2026-08-22,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 17:32:00,2026-08-19 17:00:00,Saturday,heavy rain,24.0,0.53,high,3,Y/R,junction,5,5,2.0,2
2026-09-02,apapa-oshodi expressway,mile2-oshodi,2026-08-19 18:58:00,2026-08-19 18:00:00,Saturday,heavy rain,22.1,0.75,high,3,R,road segment,5,2,2.0,1
2026-09-11,ikorodu road,unknown,2026-08-19 17:34:00,2026-08-19 17:00:00,Monday,mostly cloudy,25.2,0.2,high,3,Y/R,junction,0,5,2.0,2
2026-08-16,funsho williams avenue,unknown,2026-08-19 13:45:00,2026-08-19 13:00:00,Saturday,cloudy,25.6,0.23,medium,2,Y/R,mixed,5,5,1.0,3
2026-08-17,lagos-ibadan expressway,ojota-berger,2026-08-19 13:54:00,2026-08-19 13:00:00,Tuesday,partly sunny,27.1,0.08,medium,2,G/Y,mixed,1,3,1.0,3
2026-08-02,lagos-badagry expressway,mile2-festac,2026-08-19 08:59:00,2026-08-19 08:00:00,Sunday,light rain,24.9,0.33,medium,2,Y/R,junction,6,5,1.0,2
2026-08-03,third mainland bridge,oworonshole-adekunle,2026-08-19 14:12:00,2026-08-19 14:00:00,Wednesday,light rain,23.9,0.23,low,1,G/R,none evident,2,4,0.0,0
2026-09-10,lagos-badagry expressway,mile2-festac,2026-08-19 14:52:00,2026-08-19 14:00:00,Friday,heavy rain,23.1,0.83,low,1,G/R,road segment,4,4,0.0,1
2026-09-13,apapa-oshodi expressway,mile2-oshodi,2026-08-19 13:41:00,2026-08-19 13:00:00,Friday,partly sunny,28.0,0.06,low,1,G/Y,none evident,4,3,0.0,0
2026-08-01,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 08:45:00,2026-08-19 08:00:00,Friday,heavy rain,22.5,0.63,high,3,R,junction,4,2,2.0,2
2026-09-15,lagos-badagry expressway,mile2-festac,2026-08-19 14:07:00,2026-08-19 14:00:00,Friday,heavy rain,22.1,0.55,medium,2,G/Y/R,mixed,4,6,1.0,3
2026-08-07,ikorodu road,unknown,2026-08-19 10:30:00,2026-08-19 10:00:00,Monday,mostly cloudy,25.9,0.17,low,1,G/Y,road segment,0,3,0.0,1
2026-09-07,third mainland bridge,oworonshole-adekunle,2026-08-19 16:36:00,2026-08-19 16:00:00,Wednesday,mostly cloudy,26.6,0.19,high,3,G/Y/R,road segment,2,6,2.0,1
2026-08-26,lagos-ibadan expressway,ojota-berger,2026-08-19 08:09:00,2026-08-19 08:00:00,Saturday,heavy rain,24.1,0.66,medium,2,Y,junction,5,1,1.0,2
2026-09-15,lagos-badagry expressway,mile2-festac,2026-08-19 21:14:00,2026-08-19 21:00:00,Friday,mostly cloudy,26.9,0.19,low,1,G/R,road segment,4,4,0.0,1
2026-08-21,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 08:56:00,2026-08-19 08:00:00,Saturday,light rain,24.5,0.21,medium,2,Y,road segment,5,1,1.0,1
2026-08-15,third mainland bridge,oworonshole-adekunle,2026-08-19 22:29:00,2026-08-19 22:00:00,Sunday,light rain,23.6,0.24,low,1,G,none evident,6,0,0.0,0
2026-09-04,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 19:45:00,2026-08-19 19:00:00,Thursday,mostly cloudy,26.4,0.16,high,3,R,mixed,3,2,2.0,3
2026-08-01,lagos-ibadan expressway,ojota-berger,2026-08-19 21:16:00,2026-08-19 21:00:00,Tuesday,cloudy,27.5,0.11,low,1,G/R,road segment,1,4,0.0,1
2026-08-06,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 20:36:00,2026-08-19 20:00:00,Thursday,mostly cloudy,27.0,0.13,low,1,G/Y,none evident,3,3,0.0,0
2026-08-17,ikorodu road,unknown,2026-08-19 08:51:00,2026-08-19 08:00:00,Sunday,cloudy,25.4,0.18,medium,2,G/Y,junction,6,3,1.0,2
2026-09-02,apapa-oshodi expressway,mile2-oshodi,2026-08-19 07:17:00,2026-08-19 07:00:00,Wednesday,mostly cloudy,25.5,0.17,high,3,R,mixed,2,2,2.0,3
2026-09-08,apapa-oshodi expressway,mile2-oshodi,2026-08-19 20:43:00,2026-08-19 20:00:00,Wednesday,cloudy,26.5,0.13,medium,2,Y/R,road segment,2,5,1.0,1
2026-08-05,funsho williams avenue,unknown,2026-08-19 14:43:00,2026-08-19 14:00:00,Wednesday,cloudy,27.4,0.11,low,1,G/R,road segment,2,4,0.0,1
2026-09-06,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 08:00:00,2026-08-19 08:00:00,Tuesday,heavy rain,23.6,0.72,medium,2,Y,mixed,1,1,1.0,3
2026-08-20,third mainland bridge,oworonshole-adekunle,2026-08-19 17:26:00,2026-08-19 17:00:00,Saturday,light rain,24.0,0.2,high,3,Y/R,junction,5,5,2.0,2
2026-08-01,lagos-badagry expressway,mile2-festac,2026-08-19 06:25:00,2026-08-19 06:00:00,Tuesday,heavy rain,23.6,0.78,low,1,G/Y,none evident,1,3,0.0,0
2026-08-22,lagos-ibadan expressway,ojota-berger,2026-08-19 14:09:00,2026-08-19 14:00:00,Tuesday,partly sunny,27.9,0.08,low,1,G,none evident,1,0,0.0,0
2026-09-15,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 14:18:00,2026-08-19 14:00:00,Saturday,mostly cloudy,24.9,0.11,low,1,G/Y,none evident,5,3,0.0,0
2026-09-10,lagos-badagry expressway,mile2-festac,2026-08-19 19:04:00,2026-08-19 19:00:00,Sunday,light rain,24.8,0.35,medium,2,G/Y/R,mixed,6,6,1.0,3
2026-08-29,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 16:42:00,2026-08-19 16:00:00,Wednesday,partly sunny,27.6,0.11,medium,2,Y/R,mixed,2,5,1.0,3
2026-08-07,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 11:10:00,2026-08-19 11:00:00,Tuesday,light rain,23.6,0.38,low,1,G/Y,none evident,1,3,0.0,0
2026-09-02,third mainland bridge,oworonshole-adekunle,2026-08-19 08:34:00,2026-08-19 08:00:00,Saturday,partly sunny,26.7,0.15,medium,2,Y,road segment,5,1,1.0,1
2026-08-05,ikorodu road,unknown,2026-08-19 06:30:00,2026-08-19 06:00:00,Friday,partly sunny,25.7,0.07,low,1,G,road segment,4,0,0.0,1
2026-09-03,ikorodu road,unknown,2026-08-19 13:46:00,2026-08-19 13:00:00,Tuesday,heavy rain,22.5,0.66,medium,2,Y/R,road segment,1,5,1.0,1
2026-08-04,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 18:19:00,2026-08-19 18:00:00,Saturday,heavy rain,23.5,0.53,high,3,Y/R,junction,5,5,2.0,2
2026-08-22,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 21:58:00,2026-08-19 21:00:00,Friday,partly sunny,27.7,0.14,low,1,G/R,road segment,4,4,0.0,1
2026-08-01,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 14:16:00,2026-08-19 14:00:00,Monday,partly sunny,26.8,0.1,medium,2,Y/R,road segment,0,5,1.0,1
2026-08-10,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 13:35:00,2026-08-19 13:00:00,Sunday,partly sunny,28.4,0.05,medium,2,G/Y/R,road segment,6,6,1.0,1
2026-08-22,third mainland bridge,oworonshole-adekunle,2026-08-19 08:19:00,2026-08-19 08:00:00,Tuesday,heavy rain,22.6,0.6,high,3,R,mixed,1,2,2.0,3
2026-08-08,lagos-badagry expressway,mile2-festac,2026-08-19 16:17:00,2026-08-19 16:00:00,Thursday,mostly cloudy,24.3,0.19,medium,2,Y/R,mixed,3,5,1.0,3
2026-09-09,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 06:31:00,2026-08-19 06:00:00,Friday,mostly cloudy,25.0,0.2,low,1,G/R,road segment,4,4,0.0,1
2026-08-21,funsho williams avenue,unknown,2026-08-19 15:40:00,2026-08-19 15:00:00,Friday,cloudy,25.6,0.12,medium,2,Y,road segment,4,1,1.0,1
2026-09-04,third mainland bridge,oworonshole-adekunle,2026-08-19 16:51:00,2026-08-19 16:00:00,Wednesday,light rain,23.5,0.38,medium,2,Y,mixed,2,1,1.0,3
